STT,year,location_code,Tong_Import,Tong_Export,Balance
9539,2011,KOR,5.05E+11,5.68E+11,62870874378
9540,2011,KWT,24866248212,92744415108,67878166896
9541,2011,LAO,4240187965,2988480574,-1251707391
9542,2011,LBN,19891839011,4600887577,-15290951434
9543,2011,LBR,18507522685,1063034769,-17444487916
9544,2011,LBY,7236116842,18128675515,10892558673
9545,2011,LCA,3669541185,192754192,-3476786993
9546,2011,LKA,19750204593,10812840991,-8937363602
9547,2011,LSO,1830514794,1021816910,-808697884
9548,2011,LTU,33188155754,28407299929,-4780855825
9549,2011,LUX,30078682410,19837668547,-10241013863
9550,2011,LVA,25539425326,13576689341,-11962735985
9551,2011,MAC,8160070489,1237478558,-6922591931
9552,2011,MAR,43160402833,23636086471,-19524316362
9553,2011,MDA,5097884605,2558612360,-2539272245
9554,2011,MDG,2913989838,1466618166,-1447371672
9555,2011,MDV,1112485805,202493901,-909991904
9556,2011,MEX,3.66E+11,3.65E+11,-695030637
9557,2011,MHL,14119061741,484055113,-13635006628
9558,2011,MKD,6402455893,5029057246,-1373398647
9559,2011,MLI,3617351644,1210283476,-2407068168
9560,2011,MLT,17680139201,6030021547,-11650117654
9561,2011,MMR,12674642403,8835528452,-3839113951
9562,2011,MNE,2522351247,595117052,-1927234195
9563,2011,MNG,6435765272,4233516687,-2202248585
9564,2011,MNP,88921453,3359073,-85562380
9565,2011,MOZ,7471590672,4456396502,-3015194170
9566,2011,MRT,2946980586,3480516114,533535528
9567,2011,MSR,15608312,3283616,-12324696
9568,2011,MUS,5431918288,2439276274,-2992642014
9569,2011,MWI,1781125693,1474235618,-306890075
9570,2011,MYS,2.04E+11,2.92E+11,87639233235
9571,2011,MYT,386070701,15288006,-370782695
9572,2011,NAM,6427922710,5848017644,-579905066
9573,2011,NCL,3114731167,1725397875,-1389333292
9574,2011,NER,1399217578,770129805,-629087773
9575,2011,NGA,53296720435,1.28E+11,74311060315
9576,2011,NIC,5628291229,4675210409,-953080820
9577,2011,NIU,1525554501,3935558,-1521618943
9578,2011,NLD,6.45E+11,5.60E+11,-84589322534
9579,2011,NOR,97919578174,1.63E+11,65511524745
9580,2011,NPL,4826641482,859844510,-3966796972
9581,2011,NRU,39022677,72153486,33130809
9582,2011,NZL,36343799690,37566347891,1222548201
9583,2011,OMN,24744255776,46519900153,21775644377
9584,2011,PAK,46968761260,25515165070,-21453596190
9585,2011,PAN,65067494324,12967929702,-52099564622
9586,2011,PCN,3624353,3321203,-303150
9587,2011,PER,36971235603,43192643895,6221408292
9588,2011,PHL,89783416272,73234174538,-16549241734
9589,2011,PLW,104974378,18750799,-86223579
9590,2011,PNG,6639482973,7326065440,686582467
9591,2011,POL,2.36E+11,1.86E+11,-50323620376
9592,2011,PRK,3808006241,3130231850,-677774391
9593,2011,PRT,80495550805,58986359554,-21509191251
9594,2011,PRY,13561383629,8308218541,-5253165088
9595,2011,PSE,3729211432,746785652,-2982425780
9596,2011,PYF,1739978823,229426850,-1510551973
9597,2011,QAT,19477538981,1.04E+11,84809959771
9598,2011,ROU,73698401739,61660100855,-12038300884
9599,2011,RUS,3.14E+11,5.59E+11,2.46E+11
9600,2011,RWA,1272946050,326605163,-946340887
9601,2011,SAU,1.26E+11,5.27E+11,4.00E+11
9602,2011,SDN,10566539908,14667406600,4100866692
9603,2011,SEN,8089591055,2883744844,-5205846211
9604,2011,SGP,3.54E+11,3.99E+11,45391919396
9605,2011,SHN,50485758,23390432,-27095326
9606,2011,SLB,430205771,562847951,132642180
9607,2011,SLE,1471949545,479464375,-992485170
9608,2011,SLV,9686583179,5723341195,-3963241984
9609,2011,SMR,383464725,157014975,-226449750
9610,2011,SOM,1369192872,413332326,-955860546
9611,2011,SPM,60632989,13869828,-46763161
9612,2011,SRB,20413866725,12238091310,-8175775415
9613,2011,STP,170155676,18463772,-151691904
9614,2011,SUR,1809680193,2242526549,432846356
9615,2011,SVK,81132936130,75682316922,-5450619208
9616,2011,SVN,33316866477,29363119463,-3953747014
9617,2011,SWE,1.71E+11,1.81E+11,9585383866
9618,2011,SWZ,1917772171,1746725397,-171046774
9619,2011,SXM,433466571,24466929,-408999642
9620,2011,SYC,627972653,381690839,-246281814
9621,2011,SYR,18067422362,7734431481,-10332990881
9622,2011,TCA,274285417,41297157,-232988260
9623,2011,TCD,792941309,3740851463,2947910154
9624,2011,TGO,5668779220,1714732281,-3954046939
9625,2011,THA,2.07E+11,2.43E+11,35699339619
9626,2011,TJK,4079833459,944453464,-3135379995
9627,2011,TKL,33277155,41729171,8452016
9628,2011,TKM,6702924991,6734789994,31865003
9629,2011,TLS,604827154,146082105,-458745049
9630,2011,TON,170699389,17544029,-153155360
9631,2011,TTO,9335632232,20189560807,10853928575
9632,2011,TUN,24651129809,18565143497,-6085986312
9633,2011,TUR,2.30E+11,1.35E+11,-94880411046
9634,2011,TUV,73571181,12600090,-60971091
9635,2011,TWN,5.64E+11,3.70E+11,-1.94E+11
9636,2011,TZA,11976689591,4920705718,-7055983873
9637,2011,UGA,5643273074,2310621194,-3332651880
9638,2011,UKR,87998326494,75903718544,-12094607950
9639,2011,URY,12542736150,9312483232,-3230252918
9640,2011,USA,2.16E+12,1.49E+12,-6.66E+11
9641,2011,UZB,9649513595,5958602854,-3690910741
9642,2011,VAT,78500039,61694029,-16806010
9643,2011,VCT,589006348,108603255,-480403093
9644,2011,VEN,54697321753,77537160208,22839838455
9645,2011,VGB,4211599550,601094007,-3610505543
9646,2011,VNM,1.19E+11,1.02E+11,-16829689417
9647,2011,VUT,513411483,700312510,186901027
9648,2011,WLF,41214532,408128,-40806404
9649,2011,WSM,378836019,62428716,-316407303
9650,2011,YEM,9902009520,9710735749,-191273771
9651,2011,ZAF,1.11E+11,1.36E+11,24621982131
9652,2011,ZMB,6771851444,12072423162,5300571718
9653,2011,ZWE,7937101720,2618135208,-5318966512
9654,2012,ABW,2380052552,1813524955,-566527597
9655,2012,AGO,26859755405,73030752966,46170997561
9656,2012,AIA,51815499,10422627,-41392872
9657,2012,ALB,4834748850,2102642366,-2732106484
9658,2012,AND,1517884664,270592817,-1247291847
9659,2012,ARE,2.35E+11,3.56E+11,1.21E+11
9660,2012,ARG,66481298047,80096721754,13615423707
9661,2012,ARM,3498212494,1434112429,-2064100065
9662,2012,ASM,235863507,89921027,-145942480
9663,2012,ATA,31333712,10775789,-20557923
9664,2012,ATG,2497882428,623651699,-1874230729
9665,2012,AUS,2.31E+11,2.47E+11,16202577729
9666,2012,AUT,1.76E+11,1.57E+11,-19258372532
9667,2012,AZE,15293987603,30113736621,14819749018
9668,2012,BDI,514939371,181708888,-333230483
9669,2012,BEL,4.20E+11,4.35E+11,14500205416
9670,2012,BEN,6536701296,1296215170,-5240486126
9671,2012,BFA,2709080619,1288318342,-1420762277
9672,2012,BGD,37023092357,26794662831,-10228429526
9673,2012,BGR,32907886198,26863148610,-6044737588
9674,2012,BHR,13529922034,13449246829,-80675205
9675,2012,BHS,11287724734,2858258724,-8429466010
9676,2012,BIH,8717117761,4779264386,-3937853375
9677,2012,BLR,38540002905,44012021487,5472018582
9678,2012,BLZ,1454301646,519149372,-935152274
9679,2012,BMU,2981052840,291259964,-2689792876
9680,2012,BOL,8901316663,11096880563,2195563900
9681,2012,BRA,2.39E+11,2.58E+11,18237115204
9682,2012,BRB,5211601374,697662484,-4513938890
9683,2012,BRN,5344273687,12674350481,7330076794
9684,2012,BTN,321690806,194920113,-126770693
9685,2012,BWA,6461484061,5646724234,-814759827
9686,2012,CAF,353435648,166092532,-187343116
9687,2012,CAN,4.94E+11,4.56E+11,-38048707015
9688,2012,CCK,20412395,6723922,-13688473
9689,2012,CHE,2.56E+11,2.85E+11,29272212402
9690,2012,CHL,74492915901,80387496381,5894580480
9691,2012,CHN,1.62E+12,2.25E+12,6.31E+11
9692,2012,CIV,9980637631,11882189937,1901552306
9693,2012,CMR,7075519958,5396710683,-1678809275
9694,2012,COD,6017596106,6798771787,781175681
9695,2012,COG,7081007086,11677878147,4596871061
9696,2012,COK,138366134,48835119,-89531015
9697,2012,COL,56575540589,65306594657,8731054068
9698,2012,COM,248390416,57948414,-190442002
9699,2012,CPV,862212727,86910002,-775302725
9700,2012,CRI,16171816079,35502210715,19330394636
9701,2012,CUB,6422456426,2959041726,-3463414700
9702,2012,CUW,4604663397,3789745884,-814917513
9703,2012,CXR,59140961,37974799,-21166162
9704,2012,CYM,2082231319,594708619,-1487522700
9705,2012,CYP,15400304155,5559271385,-9841032770
9706,2012,CZE,1.47E+11,1.53E+11,6022005700
9707,2012,DEU,1.17E+12,1.39E+12,2.26E+11
9708,2012,DJI,3307431030,110144637,-3197286393
9709,2012,DMA,271644894,89291856,-182353038
9710,2012,DNK,90328748600,96767261320,6438512720
9711,2012,DOM,17659330853,8645473467,-9013857386
9712,2012,DZA,53540416305,72818615707,19278199402
9713,2012,ECU,24739706826,26860342268,2120635442
9714,2012,EGY,73603457995,34304009211,-39299448784
9715,2012,ERI,565474268,305121242,-260353026
9716,2012,ESH,3637564,1077085,-2560479
9717,2012,ESP,3.27E+11,2.74E+11,-52815058362
9718,2012,EST,23279554348,17789591395,-5489962953
9719,2012,ETH,12117487893,2919324025,-9198163868
9720,2012,FIN,83268545173,74071589487,-9196955686
9721,2012,FJI,2070015486,980140023,-1089875463
9722,2012,FLK,136809044,199996749,63187705
9723,2012,FRA,7.07E+11,5.59E+11,-1.48E+11
9724,2012,FRO,980862654,965629221,-15233433
9725,2012,FSM,186225667,78641142,-107584525
9726,2012,GAB,3593950154,10982654954,7388704800
9727,2012,GBR,6.72E+11,4.73E+11,-2.00E+11
9728,2012,GEO,9002500715,3174556559,-5827944156
9729,2012,GHA,19628609232,12546291326,-7082317906
9730,2012,GIB,18659676342,481713827,-18177962515
9731,2012,GIN,3383676573,1756666507,-1627010066
9732,2012,GMB,955485074,159089113,-796395961
9733,2012,GNB,298707430,169888795,-128818635
9734,2012,GNQ,2344244322,14854236839,12509992517
9735,2012,GRC,63193747819,32779106647,-30414641172
9736,2012,GRD,212069269,47438719,-164630550
9737,2012,GRL,845413661,694261643,-151152018
9738,2012,GTM,15883623132,10775271573,-5108351559
9739,2012,GUM,1203169381,149107586,-1054061795
9740,2012,GUY,1908296451,1260244568,-648051883
9741,2012,HKG,6.43E+11,2.22E+11,-4.21E+11
9742,2012,HND,11789760172,8264319767,-3525440405
9743,2012,HRV,21493596821,12059582233,-9434014588
9744,2012,HTI,3275980267,921477740,-2354502527
9745,2012,HUN,92628606822,1.01E+11,8191595680
9746,2012,IDN,2.11E+11,2.10E+11,-709612068
9747,2012,IND,4.48E+11,2.98E+11,-1.50E+11
9748,2012,IOT,111295669,30446074,-80849595
9749,2012,IRL,71875649189,1.43E+11,71202032854
9750,2012,IRN,66276879730,83714267870,17437388140
9751,2012,IRQ,44433200672,88993505791,44560305119
9752,2012,ISL,4976953049,5128126354,151173305
9753,2012,ISR,74646164842,68270855482,-6375309360
9754,2012,ITA,4.68E+11,4.95E+11,27189392476
9755,2012,JAM,6393256380,1512594933,-4880661447
9756,2012,JOR,24556284745,7867922168,-16688362577
9757,2012,JPN,8.22E+11,8.53E+11,31117230037
9758,2012,KAZ,47159615278,81673267309,34513652031
9759,2012,KEN,16548187023,5426598126,-11121588897
9760,2012,KGZ,9294565094,1230683209,-8063881885
9761,2012,KHM,14048841472,9337465441,-4711376031
9762,2012,KIR,158916830,63171137,-95745693
9763,2012,KNA,268009016,89338782,-178670234
9764,2012,KOR,5.11E+11,5.62E+11,51305058690
9765,2012,KWT,25778040503,1.11E+11,85094031830
9766,2012,LAO,5800132040,3181449042,-2618682998
9767,2012,LBN,23084652436,4438739597,-18645912839
9768,2012,LBR,16155331000,1177367624,-14977963376
9769,2012,LBY,21975215193,55865196913,33889981720
9770,2012,LCA,2039167513,99965798,-1939201715
9771,2012,LKA,18229432493,10197167039,-8032265454
9772,2012,LSO,1872836613,903978236,-968858377
9773,2012,LTU,34343626983,31549060302,-2794566681
9774,2012,LUX,27450609926,17378331055,-10072278871
9775,2012,LVA,28175900278,13686056765,-14489843513
9776,2012,MAC,9104779691,1393583450,-7711196241
9777,2012,MAR,43987112412,23643350368,-20343762044
9778,2012,MDA,5158487172,2554552195,-2603934977
9779,2012,MDG,3063071161,1712490152,-1350581009
9780,2012,MDV,1089048494,221695137,-867353357
9781,2012,MEX,3.91E+11,3.83E+11,-7886396713
9782,2012,MHL,11088253939,956276692,-10131977247
9783,2012,MKD,6017833860,4451593899,-1566239961
9784,2012,MLI,3479150675,1826470037,-1652680638
9785,2012,MLT,17197960724,6152660152,-11045300572
9786,2012,MMR,15629100196,8939529384,-6689570812
9787,2012,MNE,2458011135,651341504,-1806669631
9788,2012,MNG,7175484767,4386113544,-2789371223
9789,2012,MNP,85705056,4054970,-81650086
9790,2012,MOZ,7928801958,4969614147,-2959187811
9791,2012,MRT,4154775968,3000231194,-1154544774
9792,2012,MSR,16501216,2845910,-13655306
9793,2012,MUS,4765621182,2496701878,-2268919304
9794,2012,MWI,2058477485,1380669271,-677808214
9795,2012,MYS,2.16E+11,2.87E+11,71711796878
9796,2012,MYT,369139917,26953896,-342186021
9797,2012,NAM,6689987329,5100944365,-1589042964
9798,2012,NCL,2846657595,1378898770,-1467758825
9799,2012,NER,1414638086,932376149,-482261937
9800,2012,NGA,48705882966,1.28E+11,79625419479
9801,2012,NIC,6515624819,5187495667,-1328129152
9802,2012,NIU,14101780,3407465,-10694315
9803,2012,NLD,6.32E+11,5.59E+11,-73361475584
9804,2012,NOR,93992791546,1.70E+11,75775028649
9805,2012,NPL,5567396249,672592639,-4894803610
9806,2012,NRU,47853483,97174070,49320587
9807,2012,NZL,37373000113,36894361301,-478638812
9808,2012,OMN,29002544941,48996410450,19993865509
9809,2012,PAK,46827553249,24904260227,-21923293022
9810,2012,PAN,70715427232,8424950949,-62290476283
9811,2012,PCN,6084848,6473555,388707
9812,2012,PER,42515327440,42424883628,-90443812
9813,2012,PHL,97355223317,72235150438,-25120072879
9814,2012,PLW,117579762,24217909,-93361853
9815,2012,PNG,8236435637,6828917600,-1407518037
9816,2012,POL,2.23E+11,1.78E+11,-45039998393
9817,2012,PRK,4288805450,3112710232,-1176095218
9818,2012,PRT,69138833767,57587461731,-11551372036
9819,2012,PRY,12152204426,7686119399,-4466085027
9820,2012,PSE,3785575573,772876215,-3012699358
9821,2012,PYF,1659294270,226719690,-1432574580
9822,2012,QAT,25749884306,1.28E+11,1.02E+11
9823,2012,ROU,67443140345,57678051588,-9765088757
9824,2012,RUS,3.32E+11,5.87E+11,2.55E+11
9825,2012,RWA,1412669706,319911633,-1092758073
9826,2012,SAU,1.57E+11,5.64E+11,4.07E+11
9827,2012,SDN,9220519549,4708183988,-4512335561
9828,2012,SEN,9453115375,2994044801,-6459070574
9829,2012,SGP,3.62E+11,4.05E+11,42341203710
9830,2012,SHN,81632667,18197743,-63434924
9831,2012,SLB,450686332,624440085,173753753
9832,2012,SLE,1525553302,977610279,-547943023
9833,2012,SLV,9272165080,5591879217,-3680285863
9834,2012,SMR,360308506,123857571,-236450935
9835,2012,SOM,1925622287,427683582,-1497938705
9836,2012,SPM,56995930,6887573,-50108357
9837,2012,SRB,19108897293,11305082554,-7803814739
9838,2012,SSD,134841993,613976165,479134172
9839,2012,STP,134278522,14984001,-119294521
9840,2012,SUR,2012001025,1850224651,-161776374
9841,2012,SVK,77996589957,79476470997,1479881040
9842,2012,SVN,30291308459,27834002226,-2457306233
9843,2012,SWE,1.57E+11,1.68E+11,10983494428
9844,2012,SWZ,1853657499,2097862207,244204708
9845,2012,SXM,729737795,51067381,-678670414
9846,2012,SYC,750257763,459278737,-290979026
9847,2012,SYR,8448165074,2160501889,-6287663185
9848,2012,TCA,277838158,83471100,-194367058
9849,2012,TCD,846756584,3142370717,2295614133
9850,2012,TGO,10795695355,2124938737,-8670756618
9851,2012,THA,2.29E+11,2.42E+11,13633244702
9852,2012,TJK,3982547572,1053832816,-2928714756
9853,2012,TKL,54425438,41000257,-13425181
9854,2012,TKM,8634754558,10261192080,1626437522
9855,2012,TLS,693280165,629116608,-64163557
9856,2012,TON,184616036,13482839,-171133197
9857,2012,TTO,9955318346,19843615713,9888297367
9858,2012,TUN,24923820881,17918283289,-7005537592
9859,2012,TUR,2.21E+11,1.47E+11,-74615929716
9860,2012,TUV,243152357,29436553,-213715804
9861,2012,TWN,5.54E+11,3.68E+11,-1.85E+11
9862,2012,TZA,13863697829,5223326701,-8640371128
9863,2012,UGA,5148409579,2606388002,-2542021577
9864,2012,UKR,89667439587,75648863731,-14018575856
9865,2012,URY,14381044369,10268161837,-4112882532
9866,2012,USA,2.22E+12,1.55E+12,-6.73E+11
9867,2012,UZB,10952795629,5285138755,-5667656874
9868,2012,VAT,86083244,8255140,-77828104
9869,2012,VCT,485112266,79736563,-405375703
9870,2012,VEN,67833484802,81372861584,13539376782
9871,2012,VGB,3282516735,1199278242,-2083238493
9872,2012,VNM,1.29E+11,1.28E+11,-1596688133
9873,2012,VUT,650122300,437949469,-212172831
9874,2012,WLF,43031987,1238039,-41793948
9875,2012,WSM,380514085,53563999,-326950086
9876,2012,YEM,12985819036,8939157112,-4046661924
9877,2012,ZAF,1.12E+11,1.37E+11,25125823834
9878,2012,ZMB,7980714898,8628478627,647763729
9879,2012,ZWE,5284616929,2639756804,-2644860125
9880,2013,ABW,3416226733,604799544,-2811427189
9881,2013,AGO,28919165467,70994855903,42075690436
9882,2013,AIA,142458690,12216679,-130242011
9883,2013,ALB,4707776756,2754088663,-1953688093
9884,2013,AND,1463900049,290146141,-1173753908
9885,2013,ARE,2.59E+11,3.74E+11,1.15E+11
9886,2013,ARG,74137221056,76626709526,2489488470
9887,2013,ARM,3660159856,1572823552,-2087336304
9888,2013,ASM,252150064,52277284,-199872780
9889,2013,ATA,29292369,29238953,-53416
9890,2013,ATG,1620011341,369456839,-1250554502
9891,2013,AUS,2.18E+11,2.51E+11,33199843723
9892,2013,AUT,1.82E+11,1.65E+11,-16418424434
9893,2013,AZE,17105229449,31753807910,14648578461
9894,2013,BDI,597519822,186029865,-411489957
9895,2013,BEL,4.52E+11,4.86E+11,34359229673
9896,2013,BEN,8505351307,1037901282,-7467450025
9897,2013,BFA,3105379868,1813185866,-1292194002
9898,2013,BGD,39390609004,30060444229,-9330164775
9899,2013,BGR,34837821730,29624301268,-5213520462
9900,2013,BHR,20528877051,15632963664,-4895913387
9901,2013,BHS,9555296685,2798863177,-6756433508
9902,2013,BIH,9097177848,5368147234,-3729030614
9903,2013,BLM,79713700,3613223,-76100477
9904,2013,BLR,39044219985,34775275597,-4268944388
9905,2013,BLZ,1256142667,524352265,-731790402
9906,2013,BMU,3025298365,388080356,-2637218009
9907,2013,BOL,9264091553,11988331511,2724239958
9908,2013,BRA,2.46E+11,2.51E+11,5216336538
9909,2013,BRB,1907629537,434049149,-1473580388
9910,2013,BRN,7103821782,10666230687,3562408905
9911,2013,BTN,269717516,156126959,-113590557
9912,2013,BWA,7992868381,7224113501,-768754880
9913,2013,CAF,409346003,121824170,-287521833
9914,2013,CAN,4.99E+11,4.59E+11,-39530212421
9915,2013,CCK,29679683,6579444,-23100239
9916,2013,CHE,2.83E+11,3.34E+11,50995308197
9917,2013,CHL,74528536079,80468635086,5940099007
9918,2013,CHN,1.75E+12,2.43E+12,6.80E+11
9919,2013,CIV,11504038254,13488912551,1984874297
9920,2013,CMR,8487590480,5460824573,-3026765907
9921,2013,COD,7017088476,7728610625,711522149
9922,2013,COG,7911478158,12320518872,4409040714
9923,2013,COK,168325587,25284233,-143041354
9924,2013,COL,58712293389,65918024308,7205730919
9925,2013,COM,239179625,56406426,-182773199
9926,2013,CPV,920983756,128874776,-792108980
9927,2013,CRI,16473722372,35803166987,19329444615
9928,2013,CUB,7044039080,2983051918,-4060987162
9929,2013,CUW,2841183421,3581776095,740592674
9930,2013,CXR,55512862,29251405,-26261457
9931,2013,CYM,2415000977,825713358,-1589287619
9932,2013,CYP,14763443378,5429678630,-9333764748
9933,2013,CZE,1.51E+11,1.59E+11,7851611140
9934,2013,DEU,1.21E+12,1.44E+12,2.26E+11
9935,2013,DJI,3527258066,162828269,-3364429797
9936,2013,DMA,239462170,78962441,-160499729
9937,2013,DNK,95568053175,1.00E+11,4682866505
9938,2013,DOM,17578917929,8783887099,-8795030830
9939,2013,DZA,55426418315,64255459292,8829040977
9940,2013,ECU,27085627454,28418069884,1332442430
9941,2013,EGY,71935296374,33137988393,-38797307981
9942,2013,ERI,564412231,208212031,-356200200
9943,2013,ESH,914687,1729955,815268
9944,2013,ESP,3.34E+11,2.98E+11,-36374046644
9945,2013,EST,23000606280,18033342388,-4967263892
9946,2013,ETH,11348284546,4123355267,-7224929279
9947,2013,FIN,83294278635,75279042358,-8015236277
9948,2013,FJI,2704851943,983129729,-1721722214
9949,2013,FLK,135563553,184935204,49371651
9950,2013,FRA,7.30E+11,5.71E+11,-1.59E+11
9951,2013,FRO,937821166,1274591680,336770514
9952,2013,FSM,158947274,38021755,-120925519
9953,2013,GAB,4173481919,11191153572,7017671653
9954,2013,GBR,6.50E+11,5.02E+11,-1.49E+11
9955,2013,GEO,9449963659,3373914478,-6076049181
9956,2013,GHA,18647212841,12414693110,-6232519731
9957,2013,GIB,18625809975,596105732,-18029704243
9958,2013,GIN,4093279124,2397755426,-1695523698
9959,2013,GMB,1055501889,139143885,-916358004
9960,2013,GNB,319794576,288271820,-31522756
